name,position_desc
python开发,"岗位职责：
1、根据产品要求实现业务模型算法，投研、风险方向；
2、知识图谱的构建、应用，包括关系抽取、图搜索等；
3、实体识别、文本抽取算法研究与实现。
岗位要求：
1、精通Python（有使用过SKlearn、pandas等库优先,有金融领域数据处理经验优先），有良好的代码规范；
2、熟练使用 MySQL、PostgreSQL、SQLServer、Oracle中至少一种数据库，熟练掌握数据库基本知识DDL、DQL、DML、DCL；
3、有较强的的工程能力，熟练使用Python的web框架（Django，Tornado，Flask中的一种，但不限于）；
4、有知识图谱本体构建、知识抽取、关系分类、图神经网络等项目算法背景的优先；
5、学习能力强，善于沟通，渴望创新，乐于接受挑战。
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责：
1、根据产品需求高质高效完成后端功能设计、开发和维护；
2、良好的代码编写习惯，做好代码注释、单元测试及开发文档；
3、确保系统模块的正常运行，及时修复bug；
4、热爱新技术，积极学习刷新自己的技能，把握技术发展趋势；
5、上级安排的其它任务。
技能要求：
1、熟练掌握Python语言；
2、熟悉Flask框架，MySQL数据库和Redis等后端技术栈；
3、熟悉Web开发，熟悉HTTP协议和Restful规范；
4、熟悉Linux系统环境和Docker容器；
5、良好的团队合作精神，强烈的工作责任心。

其它要求：
1本科以上学历，2-3年开发经验
2 具有良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的开发经验；具备较好的逻辑思维能力，有责任心，敢于担当，工作积极主动
职能类别：
Python开发工程师
关键字：
python爬虫django开发工程师
微信分享"
,
python开发,"岗位职责：
1.本职位主要是参与电子数据取证/分析产品模块设计和研发；
2.主语言是python，但会涉及go，要求代码能同时运行Windows与Linux平台；
3.根据项目计划按时完成软件开发和单元测试工作以及Bug修复；
4.不断学习并运用新的知识提升产品竞争力。
任职要求：
1.本科及以上学历，思维清晰，沟通良好，具备良好的分析、理解、解决问题的能力；
2.理解数组，链表，树的等基本数据结构。了解设计模式；
3.至少有python 1年以上实际项目经验；
4.了解Linux常用命令，了解TCP/IP协议簇；
5.熟悉git基本操作。

加分项：
1.维护技术博客/公众号，或者有开源项目者优先；
2.有C++/go开发基础者；
3.有Linux下开发经验者；
4.有Windows维护经验者（了解注册表，Powershell之类）。
职能类别：
Python开发工程师
关键字：
python爬虫
微信分享"
,
python开发,"岗位职责：
1、根据需求完成公司各python后端项目的开发、设计和维护；
2、参与相关技术方案的讨论和技术调研；
3、对python异步编程有较深的理解；
4、熟悉API的开发。
岗位要求：
1、***本科，计算机或相关专业，具备完整的计算机基础知识体系和扎实的编程功底；
2、熟练掌握python服务端编程语言；
3、熟悉Django/Tornado/flask框架中的至少一种，熟悉Web后端架构；
4、熟悉分布式系统原理、消息队列、缓存、容器等技术；
5、熟练使用linux，熟练掌握shell命令与脚本；
6、有微服务、大数据或机器学习者优先；
7、有自我学习和自我驱动的能力，对业务敏感，具备良好的沟通能力，有工作激情和抗压能力。
职能类别：
Python开发工程师
关键字：
开发工程师
微信分享"
,
python开发,"职务说明
一、职务内容说明：
1. 提供客户专业售前服务
2. 提供客户项目的执行服务
3. 提供客户教育培训/顾问咨询
4. 提供客户对于产品的维护保固服务
5. 提供客户端的客制化功能开发服务
6. 搜集客户需求与建议产品优化/开发方向
二、条件需求：
1.具项目管理经验，思路口条清晰者
2.可出差
3.具备Oracle或其他关系数据库建置管理、备份维护等相关经验者佳
4.熟悉Python程序语言者佳
5.具信息项目开发及半导体相关经验者佳
6.具Winform或asp.net web开发开发能力者佳
职能类别：
软件工程师Python开发工程师
微信分享"
,
python开发,"岗位职责：
1、分析提炼现有流程及业务场景，负责通用组件开发和模板库建设；
2、推进体系化机器人工厂，参与编码实施、测试和文档编写；
3、解决项目中的关键问题和技术问题；
4、完成项目经理交代的其它任务。
岗位要求：
1、五年以上相关岗位工作经验，计算机相关专业；
2、熟练掌握python语言的基本语法，代码能力优秀；
3、有较丰富的机器人项目实施经验，具备业务场景分析、提炼及产品设计能力；
4、熟悉mysql数据库操作，熟悉java语言者优先；
5、熟悉python自动化，至少有2年RPA流程机器人开发经验，熟悉艺赛旗机器人管理平台；
6、责任心强，沟通能力佳，主动性强，执行能力强且善于思考。
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"任职资格：
1、 大学本科或以上，计算机相关专业毕业；
2、 熟练掌握面向对象的思想，熟悉Python、JAVA等语言，熟悉Linux操作系统，具有2年及以上相关开发经验;
3、 有过软件集成开发或二开经验者优先录用;
4、 熟悉各种通信协议和消息传输协议；
5、 具有软件系统需求分析和概要设计能力；
6、 性格开朗，善于沟通，表达能力要好需要跟其他部门人员沟通。
职能类别：
Python开发工程师
关键字：
Python开发软件开发软件工程师开发工程师
微信分享"
,
python开发,"职位描述：
1、负责项目Web后端的模块设计、功能开发和维护工作；
2、协助完成项目的测试、系统交付工作；
3、为团队引入创新的技术、创新的解决方案，用创新的思路解决问题；
4、完成上级安排的其它临时工作任务。
任职要求：
1、计算机相关专业本科以上学历
2、2年以上Python开发经验，熟悉django、flask等Python web开发框架，有良好的编程习惯
3、熟悉软件开发流程、体系结构，数据库开发（如Mysql、Mongo），能够独立进行核心算法的实现
4、熟悉ES6、CSS3、HTML5等前端相关技术
5、熟悉Windows\Linux平台环境下的开发部署，版本控制工具(svn/git)
6、具有良好的团队合作精神，责任感，及分析以及解决问题能力
7、熟悉面向对象变成思想及常用的设计模式
8、有C/C++开发经验优先考虑。
职能类别：
Python开发工程师软件工程师
关键字：
python软件开发后端开发webC/C++MySQLHTML5MongoES6CSS3
微信分享"
,
python开发,"1.2年以上python开发经验、熟练掌握python的使用
2.熟练使用django接口开发
3.熟练使用mysql
4.熟练使用django接口开发
5. 熟悉Linux平台环境下的开发，掌握Linux常用命令
6.熟悉爬虫
7.熟练使用django接口开发
8.熟悉golang优先

熟练使用python，有过django rest-fromwork开发经验，有过爬虫经验，熟练掌握mysql，了解redis，并愿意使用golang语言
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责：
1、参与讨论产品需求，能提出合理的建议；
2、针对软件方案进行代码编写、单元测试、BUG修复；
3、参与Web应用的开发和调试；
4、对软件系统进行维护和完善。

任职要求：
1、3年以上Python Web框架使用经验（Flask，Django，Tornado，Pylons等，Flask优先）；
2、有丰富的数据库建模经验， 熟悉MySQL、MongoDB、Redis数据库及常用服务组件；
3、熟悉Internet常用协议，如HTTP、TCP/IP。熟悉高并发、异步框架、消息中间件等、RESTful规范；
4、熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题；
5、熟悉互联网架构体系，对微服务拆分、服务治理、负载均衡、流控等有较好的理解和实践，了解容器化部署、docker+K8S ；
6、熟悉Nginx、Apache等web服务器的管理和调优；
7、熟悉常用消息队列组件，如RabbitMQ、Kafka ；
8、具备良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；    
9、了解html，javascript,css前端技术；
10、有SaaS产品相关开发经验者、互联网金融行业从业经验者优先；
职能类别：
Python开发工程师
关键字：
Flask优先
微信分享"
,
python开发,"工作职责：
1.负责Python web全栈开发，主要负责后台开发和配合前端完成对接；
2.利用多种技能独立完成web应用系统开发。

任职资格：
1.专科以上学历，计算机、软件工程、自动化等相关专业毕业，2年以上Python开发经验；
2.熟悉Python（2.7及以上版本）语言，熟悉 Flask 框架；
3.熟悉前端的基本调试工具，并了解HTML5、CSS3、jQuery、Ajax等Web前端技术；
4.熟悉MySQL、MongoDB等数据库管理系统；
5.有良好的团队精神和沟通能力，思路清晰开阔，能够独立分析解决问题;
6.具有爬虫能力者优先。
职能类别：
Python开发工程师
关键字：
python
微信分享"
